Id,norm-2017,norm-2018,norm-2019,,,,,
Maravilhas,0.004752097289,0.01557495593,0.7464902069,,,,,
Maria da Fé,0,0.002540421654,0.001735729908,,,,,
Mariana,0.001042664609,0.00327887353,0.02835066405,,,,,
Marilac,0.005738335343,0.002883887642,0.3115616785,,,,,
Mário Campos,0.01342093352,0.004092151925,0.887308809,,,,,
Maripá de Minas,0,0.008235823748,0.01658204728,,,,,
Marliéria,0.01486103734,0.2792599289,0.01820001742,,,,,
Marmelópolis,0,0,0,,,,,
Martinho Campos,0.03501022425,0.05021350091,0.6892503732,,,,,
Martins Soares,0,0,0.03990829458,,,,,
Mata Verde,0.00145605046,0.001436423832,0,,,,,
Materlândia,0,0.002655728093,0.2490545485,,,,,
Mateus Leme,0.009763020734,0.005198603075,0.5165863406,,,,,
Mathias Lobato,0.0109099518,0,0.003801432499,,,,,
Matias Barbosa,0.0008586649722,0,0.01364418641,,,,,
Matias Cardoso,0.002266875527,0.004461377863,0.1942680433,,,,,
Matipó,0.0006550387074,0,0.02152305086,,,,,
Mato Verde,0.02948900848,0.1202891493,0.2736160467,,,,,
Matozinhos,0.003006554067,0.003613752869,0.3911783214,,,,,
Matutina,0,0.00318932704,0.01305661423,,,,,
Medeiros,0,0,0.04228802322,,,,,
Medina,0.2166485325,0,0.002350288695,,,,,
Mendes Pimentel,0,0,0,,,,,
Mercês,0.001134664428,0.001128531106,0.04920395624,,,,,
Mesquita,0.01228136243,0.02075270571,0.002165062394,,,,,
Minas Novas,0.001153064391,0.001149384399,0.01052355257,,,,,
Minduri,0,0,0,,,,,
Mirabela,0.0008991448924,0.07685664834,0.5356536096,,,,,
Miradouro,0.002280368833,0.01584727539,0.01373005291,,,,,
Miraí,0.002493808412,0.009848887232,0.003289913508,,,,,
Miravânia,0,0.005021963423,0.5147905041,,,,,
Moeda,0.00747651858,0.002474181784,0.05502938474,,,,,
Moema,0.003293593501,0.1075882677,0.008200250485,,,,,
Monjolos,0.08344628867,0.02635733465,0.1916662884,,,,,
Monsenhor Paulo,0.1307992086,0.002816421109,0.002837274401,,,,,
Montalvânia,0.02176715705,0.1839640636,0.03513657066,,,,,
Monte Alegre de Minas,0.07352012159,0.009885687159,0.06542536423,,,,,
Monte Azul,0.001673170032,0.01464146444,0.1710104892,,,,,
Monte Belo,0.004561964331,0.0009114115348,0.1265758036,,,,,
Monte Carmelo,0.02865978344,0.00406761864,0.1592430991,,,,,
Monte Formoso,0,0,0,,,,,
Monte Santo de Minas,0.001679303353,0.002234982256,0.04101351907,,,,,
Monte Sião,0,0.0005237856331,0.06974076904,,,,,
Montes Claros,0.003390499976,0.007444625309,0.09821041953,,,,,
Montezuma,0,0,0.1064707766,,,,,
Morada Nova de Minas,0.02099435857,0.03461278503,0.2031687191,,,,,
Morro da Garça,0.004663777463,0,0.3106097871,,,,,
Morro do Pilar,0,0.01102157825,0.007640891589,,,,,
Munhoz,0,0,0,,,,,
Muriaé,0.01223597585,0.01774369832,0.08850014536,,,,,
Mutum,0.01784673812,0.00178234315,0.01090504515,,,,,
Muzambinho,0.001167784362,0.0005838921811,0.008338863545,,,,,
Nacip Raydan,0,0,0,,,,,
Nanuque,0.04398817986,0.002054662612,0.007509638514,,,,,
Naque,0.003595352905,0.03186137713,0.007071719378,,,,,
Natalândia,0.003629699504,0,0.1073429348,,,,,
Natércia,0,0,0,,,,,
Nazareno,0,0,0.007169852518,,,,,
Nepomuceno,0.004560737667,0.005441482595,0.300822233,,,,,
Ninheira,0.001191090983,0.001182504333,0.001194770976,,,,,
Nova Belém,0.003446926531,0.007080306028,0.007536625128,,,,,
Nova Era,0.002725647955,0.001362823977,0.02090113209,,,,,
Nova Lima,0.02319622089,0.007185799153,0.07406353385,,,,,
Nova Módica,0,0,0.01014573998,,,,,
Nova Ponte,0.006774866631,0.01724935263,0.1147986001,,,,,
Nova Porteirinha,0.008032197483,0.1635977572,0.2239508647,,,,,
Nova Resende,0.001492850387,0.0007372252119,0.003692259381,,,,,
Nova Serrana,0.008190437171,0.08278756997,0.3754868324,,,,,
Nova União,0.0127352282,0.01479479747,0.171621368,,,,,
Novo Cruzeiro,0.008871235827,0,0.000782611789,,,,,
Novo Oriente de Minas,0.002270555519,0.001128531106,0.002286502155,,,,,
Novorizonte,0,0,0.02791519825,,,,,
Olaria,0.006411774014,0,0.006911026362,,,,,
Olhos-d'Água,0.004224631663,0.004127725188,0.07745648715,,,,,
Olímpio Noronha,0,0,0,,,,,
Oliveira,0.003541379678,0.001170237691,0.03810387148,,,,,
Oliveira Fortes,0,0,0,,,,,
Onça de Pitangui,0.003859085718,0.003843139083,0.07413100038,,,,,
Oratórios,0,0,0.02639658791,,,,,
Orizânia,0,0,0.003083833915,,,,,
Ouro Branco,0.0003201593682,0.001575036892,0.03386451984,,,,,
Ouro Fino,0,0.001091731179,0.003297273493,,,,,
Ouro Preto,0.00182282307,0.0006574920359,0.01409069219,,,,,
Ouro Verde de Minas,0.01201026963,0.002008049371,0.008240730405,,,,,
Padre Carvalho,0.001962662794,0.00193567618,0.5424284763,,,,,
Padre Paraíso,0.04299580849,0.008511823203,0.006729480054,,,,,
Pai Pedro,0.007962277621,0.04165629113,0.2036373048,,,,,
Paineiras,0.005245216316,0.02374208648,0.2067100988,,,,,
Pains,0.007344038841,0.0131572007,0.2002418982,,,,,
Paiva,0,0,0,,,,,
Palma,0.001817916413,0.001816689748,0,,,,,
Palmópolis,0,0,0,,,,,
Papagaios,0.004016098742,0.007114652627,0.2438645321,,,,,
Pará de Minas,0.02260742205,0.00304212733,0.2444079444,,,,,
Paracatu,0.0184612969,0.01102035159,0.270600906,,,,,
Paraguaçu,0,0.001137117756,0.00286303435,,,,,
Paraisópolis,0.001777436493,0.0005851188454,0.0005863455096,,,,,
Paraopeba,0.02696576012,0.009039288829,0.05938281615,,,,,
Passa Quatro,0,0.002979567454,0.00150511703,,,,,
Passa Tempo,0.002937860869,0,0.03629208838,,,,,
Passa Vinte,0,0,0,,,,,
Passabém,0,0,0,,,,,
Passos,0.01463901111,0.01704081971,0.3098995485,,,,,
Patis,0,0.002052209284,0.2043757567,,,,,
Patos de Minas,0.04510444433,0.006990759538,0.3428698301,,,,,
Patrocínio,0.006087934653,0.01185938993,0.27532847,,,,,
Patrocínio do Muriaé,0.002183462358,0,0.1888179741,,,,,
Paula Cândido,0,0,0.001283090801,,,,,
Paulistas,0,0,0.03794563179,,,,,
Pavão,0,0,0,,,,,
Peçanha,0,0,0,,,,,
Pedra Azul,0.04870225056,0.0009911447108,0.007061906065,,,,,
Pedra Bonita,0.001739409901,0,0.001735729908,,,,,
Pedra do Anta,0,0.007502278529,0.003957218858,,,,,
Pedra do Indaiá,0.00305071398,0.003040900666,0.03399699958,,,,,
Pedra Dourada,0,0.005002336795,0,,,,,
Pedralva,0.003166020419,0,0,,,,,
Pedras de Maria da Cruz,0,0.001077011208,0.06747512018,,,,,
Pedrinópolis,0,0.003340206742,0.3247654925,,,,,
Pedro Leopoldo,0.006235134363,0.001729596587,0.1755700002,,,,,
Pedro Teixeira,0,0,0.02035403983,,,,,
Pequeri,0,0.007330545534,0.1037659819,,,,,
Pequi,0.01412503879,0.1618804272,0.7843475189,,,,,
Perdigão,0.02826357089,0.0226196887,0.218093543,,,,,
Perdizes,0.001568903571,0.003851725733,0.03524697045,,,,,
Perdões,0.002887567635,0.002287728819,0.2125968605,,,,,
Periquito,0.00690734637,0,0,,,,,
Pescador,0.06857666468,0.005690495437,0.01733399246,,,,,
Piau,0.01710828624,0.01291186785,0.09323138936,,,,,
Piedade de Caratinga,0.007659291552,0.00892398239,0.00291210092,,,,,
Piedade de Ponte Nova,0,0.03785117864,0.07999936213,,,,,
Piedade do Rio Grande,0,0,0.005418175975,,,,,
Piedade dos Gerais,0.002490128419,0,0.05446389252,,,,,
Pimenta,0.008503236554,0.004219725006,0.8911114682,,,,,
Pingo d'Água,0.05891300375,0.005034230066,0,,,,,
Pintópolis,0.003254340245,0,0.1572227831,,,,,
Piracema,0,0,0.1318173399,,,,,
Pirajuba,0.04433164585,0.04025298723,0.4769454588,,,,,
Piranga,0.002059569269,0.00410809856,0.007659291552,,,,,
Piranguçu,0.002239888913,0.00444911122,0.002248475563,,,,,
Piranguinho,0,0,0.01004270018,,,,,
Pirapetinga,0,0.002255835548,0.003429753232,,,,,
Pirapora,0.003054393973,0.004110551889,0.1800448714,,,,,
Piraúba,0.01657468729,0.2823094162,0.4740615712,,,,,
Pitangui,0.002248475563,0.006641160228,0.2682702439,,,,,
Piuí,0.0003594126241,0.01741004564,0.0704902609,,,,,
Planura,0.01172445686,0.05095563278,0.3443847604,,,,,
Poço Fundo,0,0.0007261852337,0.0007335452191,,,,,
Poços de Caldas,0.0004501857783,0.0005912521666,0.001476903752,,,,,
Pocrane,0,0,0.2004074979,,,,,
Pompéu,0.02006577374,0.01086456523,0.211674409,,,,,
Ponte Nova,0,0.004063938647,0.02490128419,,,,,
Ponto Chique,0,0.1209674946,0.147651122,,,,,
Ponto dos Volantes,0.006124734581,0.002021542677,0.00203380932,,,,,
Porteirinha,0.1517494072,0.02691424022,0.04460641864,,,,,
Porto Firme,0,0.004363244723,0.007661744881,,,,,
Poté,0.01858396333,0.002948900848,0.0007433585331,,,,,
Pouso Alegre,0.000852531651,0.0005838921811,0.004284738211,,,,,
Pouso Alto,0,0.001983516086,0.004101965239,,,,,
Prados,0,0,0.04371708706,,,,,
Prata,0.03215209655,0.02780234514,0.6003074021,,,,,
Pratápolis,0.09478189296,0,0.137684475,,,,,
Pratinha,0.00697971956,0.003437113217,0.003433433225,,,,,
Presidente Bernardes,0,0.004411084629,0.01136259091,,,,,
Presidente Juscelino,0.006330814174,0,0.3170105211,,,,,
Presidente Kubitschek,0,0,0.04083442609,,,,,
Presidente Olegário,0.001259784181,0.00876206271,0.3361501633,,,,,
Prudente de Morais,0.009446541359,0.009278488357,0.1234858363,,,,,
Quartel Geral,0.003488633116,0.006897533056,0.05541087732,,,,,
Queluzita,0,0.01253037527,0.03171295075,,,,,
Raposos,0.01436055833,0.002994287425,0.02713013313,,,,,
Raul Soares,0.002514661704,0.003524206379,0.01905868239,,,,,
Recreio,0.03679870072,0.00344079321,0.06766893313,,,,,
Reduto,0,0,0.02762325216,,,,,
Resende Costa,0,0,0.008563343102,,,,,
Resplendor,0.03470110486,0.008309423603,0.01974193438,,,,,
Ressaquinha,0,0,0,,,,,
Riachinho,0.1111909806,0.002959940826,0.5818289319,,,,,
Riacho dos Machados,0.001269597495,0.005073483322,0.03491086444,,,,,
Ribeirão das Neves,0.01824785732,0.007012839495,0.3711358543,,,,,
Ribeirão Vermelho,0,0,0.03357380041,,,,,
Rio Acima,0.007416412032,0.004846550436,0.1370576495,,,,,
Rio Casca,0.004305591504,0.002604208194,0.03232996287,,,,,
Rio do Prado,0,0.004626977536,0.01187042991,,,,,
Rio Doce,0.00471775069,0,0.004720204019,,,,,
Rio Espera,0,0.004211138357,0.09284499012,,,,,
Rio Manso,0.002157702409,0.01062291237,0.220599618,,,,,
Rio Novo,0.03117444515,0.00675156001,0.1221033857,,,,,
Rio Paranaíba,0.006925746333,0.00295258084,0.06287512926,,,,,
Rio Pardo de Minas,0.0007985584242,0.001186184326,0.007970864271,,,,,
Rio Piracicaba,0,0.0008390383443,0.04617286889,,,,,
Rio Pomba,0.02119798484,0.01833740381,0.2438485855,,,,,
Rio Preto,0,0,0.002243568906,,,,,
Rio Vermelho,0.0009015982208,0,0.1145532673,,,,,
Ritápolis,0,0.005074709986,0.01847356355,,,,,
Rochedo de Minas,0,0.01069896555,0.08038453471,,,,,
Rodeiro,0.01282232136,0.2513594507,0.1013138801,,,,,
Romaria,0.003353700049,0.01009912674,0.4219148474,,,,,
Rosário da Limeira,0.005421855968,0.002677808049,0.005372789398,,,,,
Rubelita,0,0.003613752869,0.0732281755,,,,,
Rubim,0.003562232971,0,0.002399355265,,,,,
Sabará,0.02601509533,0.01470525098,0.3852437198,,,,,
Sabinópolis,0,0.0007703451465,0.0102720864,,,,,
Sacramento,0.006700040112,0.03019679374,0.1458454722,,,,,
Salinas,0.0008905582426,0.0008831982572,0.1468476569,,,,,
Salto da Divisa,0.03451955855,0.005163029812,0,,,,,
Santa Bárbara,0.002845861051,0.002798021145,0.00676873331,,,,,
Santa Bárbara do Leste,0.004539884375,0,0.003023727367,,,,,
Santa Bárbara do Monte Verde,0,0,0.003935138901,,,,,
Santa Bárbara do Tugúrio,0,0,0,,,,,
Santa Cruz de Minas,0.005821748512,0.007175985839,0.04739462647,,,,,
Santa Cruz de Salinas,0,0,0.08222821107,,,,,
Santa Cruz do Escalvado,0,0,0.0102377398,,,,,
Santa Efigênia de Minas,0.005307776193,0.002674128056,0.008292250303,,,,,
Santa Fé de Minas,0.01529895648,0.006156627851,0.5267100006,,,,,
Santa Helena de Minas,0.00385663239,0.01722359268,0.01159933711,,,,,
Santa Juliana,0.004739830647,0.04125517192,0.1115712465,,,,,
Santa Luzia,0.006863186457,0.005884308388,0.1480007213,,,,,
Santa Margarida,0.001534556972,0,0.0007617584968,,,,,
Santa Maria de Itabira,0,0.0011150378,0,,,,,
Santa Maria do Salto,0.002274235512,0.002279142169,0,,,,,
Santa Maria do Suaçuí,0.002475408449,0,0.05453749238,,,,,
Santa Rita de Caldas,0,0,0.002734234604,,,,,
Santa Rita de Jacutinga,0,0,0.002501168398,,,,,
Santa Rita de Minas,0,0,0.001714876616,,,,,
Santa Rita do Ibitipoca,0,0.0103199263,0,,,,,
Santa Rita do Itueto,0.01709969959,0,0.006664466849,,,,,
Santa Rita do Sapucaí,0.0005924788308,0.0002894927621,0.01119085792,,,,,
Santa Rosa da Serra,0.01456786459,0,0.0146770377,,,,,
Santa Vitória,0.03479678467,0.06118969259,0.1301233166,,,,,
Santana da Vargem,0.005007243452,0.01507815691,0.03097695221,,,,,
Santana de Cataguases,0.009593741068,0.003164793755,0.006367614101,,,,,
Santana de Pirapama,0.007635984932,0,0.09722786147,,,,,
Santana do Deserto,0,0,0.02162363733,,,,,
Santana do Garambéu,0,0,0,,,,,
Santana do Jacaré,0,0.007570971727,0.00765561156,,,,,
Santana do Manhuaçu,0.001387357262,0,0.001413117211,,,,,
Santana do Paraíso,0.02716938639,0.1771168238,0.01698929981,,,,,
Santana do Riacho,0.02304656785,0.01425997186,0.2296045602,,,,,
Santana dos Montes,0,0.003156207105,0.02266262195,,,,,
Santo Antônio do Amparo,0,0.0006611720286,0.06587800333,,,,,
Santo Antônio do Aventureiro,0,0,0.006810439894,,,,,
Santo Antônio do Grama,0,0,0.05608308933,,,,,
Santo Antônio do Itambé,0.002996740753,0,0.08226255767,,,,,
Santo Antônio do Jacinto,0.02451733829,0.003072793936,0.004202551707,,,,,
Santo Antônio do Monte,0.001767623179,0.003054393973,0.09400909449,,,,,
Santo Antônio do Retiro,0,0,0.05578868991,,,,,
Santo Antônio do Rio Abaixo,0,0.006766279981,0,,,,,
Santo Hipólito,0.01889553605,0.003812472477,0.1933308718,,,,,
Santos Dumont,0.0005164256476,0.0002575994917,0.003424846575,,,,,
São Bento Abade,0.03405342613,0,0,,,,,
São Brás do Suaçuí,0.003304633479,0.01309464083,0.05274533592,,,,,
São Domingos das Dores,0,0,0,,,,,
São Domingos do Prata,0.001378770613,0.003448153196,0.03596824902,,,,,
São Félix de Minas,0.003543833007,0.007095025999,0.003632152833,,,,,
São Francisco,0.04348156753,0.007341585513,0.1762581589,,,,,
São Francisco de Paula,0,0,0.01877041629,,,,,
São Francisco de Sales,0.00997278032,0.007883771109,0.330408148,,,,,
São Francisco do Glória,0.004768043924,0,0.01003656686,,,,,
São Geraldo,0.00955080782,0.1411620681,0.04437089911,,,,,
São Geraldo da Piedade,0,0,0,,,,,
São Geraldo do Baixio,0.006398280707,0,0,,,,,
São Gonçalo do Abaeté,0.01809207096,0.01244818877,0.1700990777,,,,,
São Gonçalo do Pará,0.03999784107,0.008187983842,0.4537995312,,,,,
São Gonçalo do Rio Abaixo,0.004634337522,0.00113834442,0.05669519479,,,,,
São Gonçalo do Rio Preto,0,0,0.09313448288,,,,,
São Gonçalo do Sapucaí,0.007766011342,0.002883887642,0.01307378753,,,,,
São Gotardo,0.002138075781,0.0003508259744,0.1001718557,,,,,
São João Batista do Glória,0.001670716703,0.003300953486,0.1341430953,,,,,
São João da Lagoa,0.01000958025,0.01737447238,0.2430279471,,,,,
São João da Mata,0,0,0,,,,,
São João da Ponte,0.01041683278,0.02372123319,0.2012440829,,,,,
São João das Missões,0,0.05531519751,0.1179204606,,,,,
São João del Rei,0.004528844396,0.006387240729,0.07716822105,,,,,
São João do Manhuaçu,0,0,0.005361749419,,,,,
São João do Manteninha,0.004342391431,0,0.05289130896,,,,,
São João do Oriente,0.007775824656,0.004706710712,0.003248206924,,,,,
São João do Pacuí,0,0.03069481943,0.1201787495,,,,,
São João do Paraíso,0,0.001550503607,0.01460098452,,,,,
São João Evangelista,0.0007642118253,0,0.06140681216,,,,,
São João Nepomuceno,0.01583623542,0.006933106319,0.8128895426,,,,,
São Joaquim de Bicas,0.01135768425,0.002439835185,0.5605070539,,,,,
São José da Barra,0.01518610337,0,0.06157486516,,,,,
São José da Lapa,0.001653543404,0.009637900981,0.2496862806,,,,,
São José da Safira,0.06601170974,0.002850767708,0.219098181,,,,,
São José da Varginha,0,0.02030006661,0.09211757822,,,,,
São José do Alegre,0,0,0.002932954212,,,,,
São José do Divino,0.01244082878,0,0.02856410363,,,,,
São José do Goiabal,0,0.002177329037,0.1911743961,,,,,
São José do Jacuri,0,0,0.02840831727,,,,,
São José do Mantimento,0,0,0,,,,,
São Lourenço,0.0002735461269,0.0005397322683,0.002427568543,,,,,
São Miguel do Anta,0,0,0.01238562889,,,,,
São Pedro da União,0,0.00499497681,0.03125908498,,,,,
São Pedro do Suaçuí,0,0,0.06723346733,,,,,
São Pedro dos Ferros,0.00296116749,0.001498983709,0.02497611071,,,,,
São Romão,0.008494649904,0.004126498524,0.2192821806,,,,,
São Roque de Minas,0.003487406452,0.01037757952,0.003492313109,,,,,
São Sebastião da Bela Vista,0,0,0,,,,,
São Sebastião da Vargem Alegre,0,0.008160997229,0.004100738575,,,,,
São Sebastião do Anta,0,0.005733428686,0.07762454015,,,,,
São Sebastião do Maranhão,0,0.00233434206,0.006054814718,,,,,
São Sebastião do Oeste,0.003814925805,0.003722925987,0.06239795687,,,,,
São Sebastião do Paraíso,0.004760683939,0.00782611789,0.300354874,,,,,
São Sebastião do Rio Preto,0,0,0,,,,,
São Sebastião do Rio Verde,0.005505269136,0.005453749238,0,,,,,
São Tiago,0.006778546624,0.003323033443,0.03032436683,,,,,
São Tomás de Aquino,0.003486179787,0.005095563278,0.3779978141,,,,,
São Tomé das Letras,0,0.001725916594,0.003476366473,,,,,
São Vicente de Minas,0,0,0.006383560736,,,,,
Sapucaí-Mirim,0.001820369741,0.005372789398,0,,,,,
Sardoá,0.004033272041,0.001978609429,0.001967569451,,,,,
Sarzedo,0.01231202904,0.004742283975,0.6674758562,,,,,
Sem-Peixe,0,0.004418444614,0,,,,,
Senador Amaral,0.002263195534,0.002255835548,0,,,,,
Senador Cortes,0,0.005986121521,0.1833580915,,,,,
Senador Firmino,0.01274504152,0.0314847912,0.01895932259,,,,,
Senador José Bento,0,0,0,,,,,
Senador Modestino Gonçalves,0,0,0.01457154458,,,,,
Senhora de Oliveira,0,0.004163298451,0.008479929933,,,,,
Senhora do Porto,0,0.003405219947,0,,,,,
Senhora dos Remédios,0.001159197713,0,0.007042279437,,,,,
Sericita,0,0,0.01340744021,,,,,
Seritinga,0.006577373687,0.006545480417,0,,,,,
Serra Azul de Minas,0,0,0.002856901029,,,,,
Serra da Saudade,0.05998388163,0.06042670742,0,,,,,
Serra do Salitre,0.003249433588,0.00427001824,0.07150961889,,,,,
Serra dos Aimorés,0.02098822525,0.00835481018,0,,,,,
Serrania,0.01258802849,0.01099213831,0.001599570177,,,,,
Serranópolis de Minas,0.00520596306,0.0102892597,0.0129069612,,,,,
Serranos,0,0,0,,,,,
Serro,0.001717329944,0.001144477742,0.02804767799,,,,,
Sete Lagoas,0.001744316558,0.001920956209,0.1947893756,,,,,
Setubinha,0.08601247027,0.00203380932,0.01415325207,,,,,
Silveirânia,0.01075048545,0,0.01086456523,,,,,
Silvianópolis,0,0.001943036166,0,,,,,
Simão Pereira,0,0,0,,,,,
Simonésia,0,0.0006243721012,0.002512208376,,,,,
Sobrália,0.002100049189,0.002118449153,0.00438532468,,,,,
Soledade de Minas,0.006078121339,0,0.002006822707,,,,,
Tabuleiro,0.01830428388,0.00619097445,0.6016861727,,,,,
Taiobeiras,0.002577221581,0.001088051186,0.03912813612,,,,,
Taparuba,0.003829645776,0.01151469728,0.2045094631,,,,,
Tapira,0.00270111467,0,0.002604208194,,,,,
Tapiraí,0,0,0,,,,,
Taquaraçu de Minas,0.006087934653,0,0.263180814,,,,,
Tarumirim,0.03344254734,0.005854868446,0.002564954938,,,,,
Teixeiras,0.002080422561,0.001036531288,0.005264842944,,,,,
Teófilo Otoni,0.1201910162,0.008124197302,0.007959824293,,,,,
Timóteo,0.02620277496,0.08179519859,0.01734871243,,,,,
Tiradentes,0.004817110494,0,0.290877666,,,,,
Tiros,0.00357081962,0,0.01875937631,,,,,
Tocantins,0.01548295611,0.1119404724,0.2874184728,,,,,
Tocos do Moji,0.002974660797,0,0,,,,,
Toledo,0.0039866588,0,0.001972476108,,,,,
Tombos,0,0.00139839724,0.02094038534,,,,,
Três Corações,0.1602575504,0.0006206921085,0.006217961063,,,,,
Três Marias,0.00988323383,0.04451809882,0.3977152152,,,,,
Três Pontas,0.05045270044,0.008378116801,0.338197466,,,,,
Tumiritinga,0.05150149837,0.01638210101,0.01098845832,,,,,
Tupaciguara,0.01741127231,0.0110473382,0.02720250632,,,,,
Turmalina,0.3354509647,0.00434484476,0.08798617304,,,,,
Turvolândia,0,0,0.007347718834,,,,,
Ubá,0.02033195988,0.1880598956,0.03059545962,,,,,
Ubaí,0,0.003915512273,0.5579322857,,,,,
Ubaporanga,0.0009764247399,0.004858817079,0.002956260833,,,,,
Uberaba,0.00822478377,0.01494690384,0.1905193574,,,,,
Uberlândia,0.03250169586,0.03266974887,0.6795020724,,,,,
Umburatiba,0.008996355581,0,0.009342274898,,,,,
Unaí,0.03152281779,0.08690916183,0.4895948205,,,,,
União de Minas,0,0.008266490354,0.1021038518,,,,,
Uruana de Minas,0.03677048744,0.007350172162,0.1764715984,,,,,
Urucânia,0.002317168761,0.003475139809,0.01537623632,,,,,
Urucuia,0.0007887451102,0.002286502155,0.2298094132,,,,,
Vargem Alegre,0.02403771257,0.01109763143,0.007558705084,,,,,
Vargem Bonita,0,0,0.04547367027,,,,,
Vargem Grande do Rio Pardo,0,0,0.007379612104,,,,,
Varginha,0.03707224684,0.003469006488,0.006567560373,,,,,
Varjão de Minas,0.00544270926,0.003531566364,0.1179646205,,,,,
Várzea da Palma,0.004456471206,0.004703030719,0.4481041291,,,,,
Varzelândia,0.3262473029,0.0242560588,0.3222888573,,,,,
Vazante,0.002376048645,0.02596848209,0.431247309,,,,,
Verdelândia,0.002708474655,0.03326100103,0.02118326487,,,,,
Veredinha,0,0,0.002147889095,,,,,
Veríssimo,0.003206500339,0.009409741431,0.7389167819,,,,,
Vermelho Novo,0,0,0,,,,,
Vespasiano,0.002276688841,0.001804423106,0.1988079277,,,,,
Viçosa,0.001427837182,0.002347835367,0.06533949773,,,,,
Vieiras,0,0,0.003380686662,,,,,
Virgem da Lapa,0.0008746116074,0.0008733849432,0.009803500654,,,,,
Virgínia,0,0,0,,,,,
Virginópolis,0,0,0.00116410437,,,,,
Virgolândia,0.002166289059,0.004370604709,0.03621112854,,,,,
Visconde do Rio Branco,0.03068009946,0.2290562413,0.1137927354,,,,,
Volta Grande,0,0,0.03977336151,,,,,
Wenceslau Braz,0,0,0.004795030538,,,,,
Average,,,,,,,,
Std dev,,,,,,,,
